,ID,q3_lat,q3_long,q3_district,q4_lat,q4_long,q4_district,q56,q1_Impo,q6_motcode,Avg_Income
2182,103034,"45,359866338865565",7.68661022186279,Salassa,"45,06505024767935","7,6595306396484375",Torino,6.0,1,1,3250.5
2184,103046,"45,058219703322344",7.57146835327148,Grugliasco,"45,05851678800643","7,677211761474609",Torino,4.0,3,5,2250.5
2185,103051,"45,070883857154094",7.62056350708007,Torino,"45,03893012358268","7,637386322021484",Torino,2.0,1,5,1250.5
2186,103055,"45,14154906769875",7.16481685551116,Chianocco,"45,06425894941968","7,6926149368285905",Torino,8.0,3,1,4250.5
2187,103056,"45,073358023339715",7.60680243372917,Torino,"45,08772665307867","7,669108808040619",Torino,2.0,1,3,1250.5
2188,103061,"44,94736394019373",7.63008728027341,Vinovo,"45,06769922137271","7,685448074340798",Torino,4.0,3,1,2250.5
2189,103066,"45,0590299458089",7.66373291015622,Torino,"44,972629209250464","7,696691894531227",Moncalieri,4.0,1,2,2250.5
2190,103067,"45,020927151363054",7.65371217727658,Torino,"45,068259950921686","7,694792890548683",Torino,2.0,3,1,1250.5
2191,103070,"45,03974670466682",7.63455047607419,Torino,"45,037563286590526","7,651544952392555",Torino,5.0,3,11,2750.5
2192,103072,"45,13943008146791",7.77488708496093,Settimo Torinese,"45,073566066842154","7,700042724609375",Torino,3.0,3,2,1750.5
2193,103080,"45,738834244229245",7.34787597656247,Aosta,"45,06818417697974","7,694975280761696",Torino,5.0,3,5,2750.5
2194,103086,"45,34170721124303",7.76793136596677,Ozegna,"45,05233005973272","7,681456947326637",Torino,4.0,3,1,2250.5
2195,103087,"45,010371913661416",7.51670837402343,Rivalta di Torino,"45,07357903060813","7,699824714660622",Torino,5.0,3,1,2750.5
2196,103092,"45,366677670583535",8.17391052246091,Santhià,"45,07342749672703","7,6996315956115495",Torino,15.0,3,1,15000.0
2197,103099,"45,07380473194423",7.68030434846878,Torino,"45,07344483974193","7,700235843658447",Torino,15.0,3,11,15000.0
2198,103100,"45,43236845923433",7.97907485961911,Azeglio,"45,054052770848585","7,651194334030151",Torino,2.0,7,1,1250.5
2199,103103,"45,0879902557003",7.61626124382019,Torino,"45,06826592942325","7,694469094276428",Torino,5.0,3,1,2750.5
2200,103104,"45,07352060670971",7.5146484375,Rivoli,"45,08521563228794","7,677465820312477",Torino,2.0,3,1,1250.5
2201,103105,"45,5500008527795",8.1780982017517,Cossato,"45,067945783867714","7,694485187530518",Torino,15.0,3,1,15000.0
2202,103106,"45,072145420610774",7.63167858123779,Torino,"45,06922067238521","7,690247297286987",Torino,2.0,3,5,1250.5
2203,103107,"45,0769126743366",7.6836670875549,Torino,"45,10228963712603","7,722187042236328",Torino,3.0,1,5,1750.5
2206,103112,"45,46982017005318",7.88345947265622,Ivrea,"45,0514508309004","7,68089904785154",Torino,5.0,3,1,2750.5
2208,103121,"45,13587084746561",7.68639221191404,Borgaro Torinese,"45,09014683628598","7,659258985519386",Torino,5.0,3,2,2750.5
2209,103134,"45,073882097164905",7.63025894165036,Torino,"45,06786592532674","7,685576820373512",Torino,4.0,3,5,2250.5
2210,103138,"45,08810236260285",7.61633205256657,Torino,"45,06818417697974","7,695018196105934",Torino,5.0,3,7,2750.5
2211,103142,"45,092656125382696",7.70396947860717,Torino,"44,976847523670955","7,732036113739014",Trofarello,2.0,1,1,1250.5
2212,103144,"45,03764129209446",7.66931533813476,Torino,"45,05408847684751","7,686435127258278",Torino,5.0,1,5,2750.5
2213,103146,"45,085730739559935",7.68813028335569,Torino,"45,06931319831245","7,690211677551247",Torino,9.0,3,9,5500.5
2214,103147,"45,17041997262664",7.66468048095703,Caselle Torinese,"45,07377821364877","7,6992058753967285",Torino,6.0,3,3,3250.5
2215,103155,"45,06763860163255",7.43696823120114,Buttigliera Alta,"45,08957874692352","7,660042190551849",Torino,10.0,3,1,6500.5
2216,103157,"45,106541799689644",7.68661906084162,Torino,"45,2154331140751","7,730886239078245",Leinì,4.0,1,2,2250.5
2219,103183,"45,247879216467474",7.7557434082031,Lombardore,"45,07163936658604","7,685705566406227",Torino,13.0,3,6,9500.5
2220,103188,"44,86371494345856",7.33414306640634,Pinerolo,"45,0479944210388","7,673860931396575",Torino,9.0,3,4,5500.5
2221,103192,"45,03938120774517",7.64041721820831,Torino,"45,06311307308473","7,684206962585449",Torino,9.0,3,5,5500.5
2222,103195,"44,83558392647822",7.75978088378906,Carmagnola,"45,04519493547598","7,675323486328125",Torino,2.0,1,1,1250.5
2223,103196,"44,932782762655656",8.2666076660156,Asti,"45,08036733626557","7,677465820312477",Torino,3.0,1,1,1750.5
2224,103197,"44,98987122382492",7.63832702636727,Nichelino,"45,07042704314245","7,696005249023415",Torino,4.0,3,1,2250.5
2228,103207,"45,04303902780029",7.67138868570327,Torino,"45,06664813411071","7,58855938911438",Grugliasco,5.0,1,1,2750.5
2231,103214,"45,072791050038745",7.59944572448728,Collegno,"45,06685053916","7,6948894500732195",Torino,6.0,3,1,3250.5
2232,103215,"45,06454690963727",7.67746582031247,Torino,"45,0350158601972","7,672401809692474",Torino,5.0,3,10,2750.5
2233,103219,"45,067661646522176",7.64791946411128,Torino,"45,05146599013279","7,68098487854013",Torino,4.0,3,1,2250.5
2236,103223,"45,01275138082266",7.63008728027341,Torino,"45,06536531496774","7,688409233093239",Torino,10.0,3,1,6500.5
2238,103234,"45,030802418195044",7.77793407440185,Pino Torinese,"45,03795971198579","7,65124797297176",Torino,9.0,3,2,5500.5
2240,103250,"45,06741226011163",7.70232918599504,Torino,"45,06745849897027","7,691214111837326",Torino,8.0,1,11,4250.5
2241,103255,"44,89290865053193",7.56760253906247,Castagnole Piemonte,"45,04253650651651","7,670084381103607",Torino,10.0,3,1,6500.5
2242,103260,"45,08370277319465",7.66538858413696,Torino,"45,03762393821769","7,651287460327126",Torino,2.0,3,5,1250.5
2243,103268,"45,01936708750153",7.67875671386718,Torino,"45,050657156042796","7,681288719177246",Torino,5.0,3,5,2750.5
2244,103269,"45,06969963673288",7.66373291015622,Torino,"45,07279323967242","7,6718902587890625",Torino,2.0,1,5,1250.5
2246,103274,"45,046417743664676",7.67695083618173,Torino,"45,0375632865905","7,652059936523415",Torino,15.0,3,2,15000.0
2247,103286,"45,05126891979924",7.30496063232419,Coazze,"45,0503404062069","7,680003190040566",Torino,14.0,3,2,12500.5
2248,103290,"45,05302955993112",7.65738487243652,Torino,"45,039839869507745","7,674894332885742",Torino,8.0,3,5,4250.5
2250,103303,"45,058638046768586",7.67003417015075,Torino,"45,07080589698094","7,696799182891823",Torino,9.0,3,9,5500.5
2252,103317,"45,08294304475705",7.62841358184823,Torino,"45,026280965899154","7,5555862426757585",Orbassano,5.0,3,6,2750.5
2255,103349,"45,06084878391672",7.64639511108396,Torino,"45,06775984104859","7,6915420532226335",Torino,3.0,1,1,1750.5
2256,103351,"45,068487272144786",7.71900787353524,Torino,"44,70386087242133","8,042761230468727",Alba,4.0,3,1,2250.5
2257,103352,"45,149658843224856",7.7066482543945,Caselle Torinese,"45,04065643760832","7,674333000183083",Torino,7.0,1,1,3750.5
2258,103362,"45,057787039824944",7.65579357147214,Torino,"45,06535773719444","7,688398504257179",Torino,8.0,3,5,4250.5
2259,103367,"45,06654280514919",7.69101655430858,Torino,"45,07300273766682","7,698499918114976",Torino,15.0,3,9,15000.0
2260,103370,"45,292638956054496",7.72287025451657,Rivarolo Canavese,"45,05072318302421","7,680448436737038",Torino,5.0,3,1,2750.5
2261,103371,"44,97311497077623",7.39388122558602,Cumiana,"45,06775984104864","7,693859481811614",Torino,6.0,3,1,3250.5
2262,103375,"45,118173133759775",7.75437011718747,Settimo Torinese,"45,03058792066329","7,664805793762184",Torino,15.0,3,5,15000.0
2263,103378,"45,460188665257036",7.86972656249997,Ivrea,"45,04035319490169","7,654291534423805",Torino,2.0,3,1,1250.5
2264,103400,"45,23342268839297",7.59395599365234,Ciriè,"45,060513883507035","7,692146301269531",Torino,3.0,3,1,1750.5
2265,103409,"45,06565545951953",7.68253326416015,Torino,"45,06795525565545","7,694056034088135",Torino,4.0,3,11,2250.5
2267,103427,"45,02464302480859",7.68210067749021,Torino,"45,0493284987188","7,681843185424782",Torino,9.0,3,5,5500.5
2268,103457,"45,38222833520258",7.7069091796875,Castellamonte,"45,05087151041104","7,677555084228516",Torino,5.0,3,1,2750.5
2273,103496,"45,05405815976915",7.67493381500253,Torino,"45,0673961220289","7,5924076080323175",Grugliasco,7.0,3,1,3750.5
2274,103498,"45,07221521121341",7.70784988403318,Torino,"45,07154844321977","7,684546852111794",Torino,14.0,5,11,12500.5
2275,103503,"45,07231084886568",7.72282648191321,Torino,"45,06531984831236","7,688473606109596",Torino,5.0,3,10,2750.5
2276,103514,"45,310237195721434",7.81260623931893,San Giusto Canavese,"45,06797200940795","7,695018196105934",Torino,4.0,3,1,2250.5
2277,103524,"45,02943538706234",7.51679077148435,Rivalta di Torino,"45,06806293846371","7,6948894500732195",Torino,6.0,3,1,3250.5
2278,103529,"45,078131489274305",7.69853054881105,Torino,"45,06769922137269","7,592536354064919",Grugliasco,13.0,3,1,9500.5
2279,103532,"45,24497858282451",7.43713989257821,Germagnano,"45,052481649544625","7,681843185424782",Torino,3.0,3,1,1750.5
2281,103534,"45,05799924519796",7.68201484680173,Torino,"45,06806293846371","7,694932365417571",Torino,5.0,3,11,2750.5
2285,103566,"45,0724416754342",7.71089172376378,Torino,"45,06440351010102","7,704711905680597",Torino,14.0,3,5,12500.5
2286,103582,"45,06824479614131",7.69875183105466,Torino,"45,06803262879449","7,694803619384743",Torino,8.0,3,11,4250.5
2288,103591,"45,07830668586564",7.66905441284188,Torino,"45,0892681890167","7,658958578109832",Torino,14.0,3,11,12500.5
2289,103599,"45,05490703188935",7.61892929077146,Grugliasco,"45,03525847712058","7,668367767333962",Torino,2.0,3,5,1250.5
2290,103603,"44,766907195579634",8.70456218719482,Basaluzzo,"45,06803262879455","7,694610500335671",Torino,3.0,3,1,1750.5
2291,103611,"45,0223983627523",7.63352050781247,Torino,"45,048115702113684","7,682272338867165",Torino,4.0,3,1,2250.5
2292,103620,"45,547156560791215",8.05538177490234,Biella,"45,068305415238626","7,694245719909645",Torino,6.0,3,1,3250.5
2293,103626,"44,87442102254597",7.33139648437497,Pinerolo,"45,06678991851976","7,665106201171852",Torino,7.0,3,1,3750.5
2294,103627,"45,07370025742371",7.65763893127439,Torino,"45,071223641217856","7,685244655609267",Torino,6.0,5,5,3250.5
2296,103643,"45,07646574244636",7.60000705718994,Collegno,"45,08920531216646","7,658929824829102",Torino,4.0,3,1,2250.5
2297,103646,"45,10169676116499",7.67566337585446,Torino,"45,07366995074392","7,699738883972145",Torino,6.0,3,1,3250.5
2298,103648,"45,03768678075886",7.64081954956054,Torino,"45,050528300617806","7,681288719177246",Torino,6.0,3,5,3250.5
2299,103656,"44,59547910957246",7.65884399414062,Genola,"45,04544745906438","7,671972656249977",Torino,14.0,3,1,12500.5
2300,103659,"45,2826752672658",7.66132965087888,Front,"45,05051095064981","7,676693344116188",Torino,3.0,3,1,1750.5
2301,103663,"45,268121280142886",7.47688293457031,Lanzo Torinese,"45,07958163867332","7,614555358886719",Torino,2.0,3,1,1250.5
2302,103665,"45,19175607728667",8.09949874877929,Crescentino,"45,06258184780578","7,69060704857111",Torino,5.0,1,1,2750.5
2303,103668,"45,11817313375975",7.07304611206052,Meana di Susa,"45,06048502092391","7,664333724975563",Torino,9.0,3,1,5500.5
2304,103675,"45,052947133810434",7.6572873070836,Torino,"45,02869448520542","7,55934476852417",Orbassano,4.0,3,1,2250.5
2305,103681,"44,862498217558404",7.71814956665036,Carmagnola,"45,04846438377146","7,68064155578611",Torino,2.0,3,6,1250.5
2307,103707,"45,072290979811385",7.71002783775327,Torino,"45,06836603427165","7,69437446594236",Torino,4.0,3,5,2250.5
2308,103708,"45,32131253126385",8.42453613281247,Vercelli,"45,031133849531855","7,666694068908669",Torino,5.0,3,1,2750.5
2309,103714,"44,99305800020109",7.63457193374631,Nichelino,"45,04211198022779","7,6736892700195085",Torino,3.0,3,5,1750.5
2310,103716,"45,22962185363402",7.59841918945312,Ciriè,"45,07401172535206","7,699141502380371",Torino,14.0,3,1,12500.5
2311,103719,"44,887335537489854",7.33001053333282,Pinerolo,"45,06767867880729","7,694807052612305",Torino,15.0,3,1,15000.0
2312,103730,"44,985199157601144",7.37594604492187,Cumiana,"45,06770141120144","7,650604248046875",Torino,15.0,1,6,15000.0
2313,103752,"45,13609789964354",7.38495483398435,Rubiana,"45,068133830009884","7,693476676940918",Torino,15.0,3,1,15000.0
2315,103764,"45,23718457931109",7.59910583496093,Ciriè,"45,10751249459694","7,662359619140602",Torino,4.0,1,2,2250.5
2316,103766,"45,07830668586567",7.64965667724607,Torino,"44,63745010251691","7,663732910156227",Savigliano,7.0,3,1,3750.5
2317,103772,"45,07315473472851",7.71488800048825,Torino,"44,90286837327753","8,212067627906777",Asti,8.0,3,1,4250.5
2318,103775,"45,018303144425936",7.67806663513181,Torino,"45,04998036626852","7,673667812347503",Torino,5.0,3,9,2750.5
2319,103780,"45,08221958542297",7.63239398002622,Torino,"45,06803262879455","7,69463195800779",Torino,5.0,3,5,2750.5
2320,103783,"45,083536115434065",7.68365979194641,Torino,"45,08377852656148","7,686159610748291",Torino,3.0,1,11,1750.5
2321,103786,"45,05517988096629",7.68068447113034,Torino,"45,066426193328454","7,589789772033669",Grugliasco,7.0,3,1,3750.5
2323,103805,"45,19011060612832",7.88886680603025,Chivasso,"45,05135987542213","7,6748050689698175",Torino,15.0,3,1,15000.0
2324,103807,"45,06109129129282",7.63506546020505,Torino,"45,03792719538918","7,66991271972654",Torino,15.0,1,2,15000.0
2325,103822,"44,69367225124556",7.84861221313474,Bra,"45,06462268840086","7,693065547943206",Torino,13.0,3,1,9500.5
2326,103825,"45,5708537919325",8.13340187072753,Valdengo,"45,06451689358308","7,687813192605972",Torino,7.0,3,1,3750.5
2327,103832,"45,29879745193586",7.93796195983884,Mazzè,"45,050918360316224","7,680011236667724",Torino,2.0,3,1,1250.5
2329,103838,"45,334105319296214",7.62356414794919,Rivara,"45,067638601632524","7,6942886352538835",Torino,7.0,3,1,3750.5
2331,103855,"44,786302502296444",7.37697601318359,Cavour,"45,091275423722955","7,662187957763649",Torino,15.0,3,1,15000.0
2333,103871,"45,06775984104859",7.58408203124997,Grugliasco,"45,03550109301535","7,654291534423805",Torino,5.0,3,5,2750.5
2334,103878,"45,28768970480369",7.97658920288085,Villareggia,"45,0677143762977","7,694760704040618",Torino,2.0,3,1,1250.5
2335,103882,"45,05138859457183",7.67730706927977,Torino,"45,0798628297121","7,673456042994076",Torino,3.0,1,5,1750.5
2336,103888,"45,083882391897596",7.63695373535154,Torino,"45,07212428876322","7,7080215454101335",Torino,2.0,3,5,1250.5
2337,103891,"44,90412200558762",8.00156593322753,Cantarana,"45,074910231108205","7,690998315811157",Torino,4.0,3,1,2250.5
2338,103896,"45,02403855956775",7.64577627182006,Torino,"45,0487091342273","7,680752277374268",Torino,8.0,3,2,4250.5
2340,103932,"44,47846233628624",7.88097381591796,Carrù,"45,071071767839975","7,697435617446899",Torino,5.0,3,1,2750.5
2342,103961,"44,538611161129076",7.53215789794921,Villafalletto,"45,06982087177734","7,6860488891601335",Torino,3.0,3,2,1750.5
2343,103974,"45,02285413858713",7.8023287653923,Chieri,"45,05073674307203","7,680752277374268",Torino,5.0,3,1,2750.5
2346,103985,"44,39477864742353",7.81160888671888,Mondovì,"45,07454883793251","7,676092529296852",Torino,2.0,3,4,1250.5
2347,103986,"45,06657016816006",7.57294549942014,Grugliasco,"45,05010353808138","7,680225813388915",Torino,15.0,3,1,15000.0
2348,103987,"45,06438019600388",7.65160932540891,Torino,"45,05442196364932","7,685061836242653",Torino,5.0,1,5,2750.5
2350,104006,"45,320288749489215",8.42994689941406,Vercelli,"45,07400551292483","7,6883697509765625",Torino,15.0,3,1,15000.0
2351,104014,"45,079458234956036",7.64639511108396,Torino,"45,07054827664393","7,694460296630837",Torino,2.0,3,5,1250.5
2352,104015,"45,67548217560647",8.2291030883789,Pray,"45,05266574719313","7,6499176025390625",Torino,2.0,2,2,1250.5
2353,104021,"45,064501442330915",7.68334522247312,Torino,"45,067820460660194","7,660149478912331",Torino,4.0,3,5,2250.5
2355,104030,"45,102472900539475",7.682865858078,Torino,"45,049513617151554","7,6814040541648865",Torino,7.0,3,1,3750.5
2357,104042,"44,91819788211644",7.74681701660165,Villastellone,"45,06897222106585","7,69222869873056",Torino,15.0,3,1,15000.0
2358,104055,"44,87336258564833",8.10730129480362,Tigliole,"45,04197771549425","7,674400806427002",Torino,6.0,3,1,3250.5
2359,104060,"45,048800093920974",7.67815589904785,Torino,"45,04888726349171","7,672330141067505",Torino,4.0,3,11,2250.5
2360,104061,"45,103819337717404",7.6190185546875,Torino,"45,06794388950998","7,5826263427734375",Grugliasco,5.0,3,5,2750.5
2361,104065,"45,20054631634795",7.78020858764648,Volpiano,"45,03198306186581","7,665535354614235",Torino,2.0,3,1,1250.5
2364,104071,"45,04059578919555",7.64313354492185,Torino,"45,06775984104857","7,691198730468727",Torino,2.0,3,1,1250.5
2366,104076,"45,104665282465156",7.66253128051755,Torino,"45,13089060899294","7,625066184997536",Venaria Reale,5.0,3,5,2750.5
2367,104077,"45,070669509888354",7.65961303710935,Torino,"45,060000000000024","7,648626708984352",Torino,4.0,1,11,2250.5
2368,104089,"45,42935679163257",7.7557434082031,Vidracco,"45,07951884216004","7,698751831054665",Torino,5.0,3,2,2750.5
2369,104096,"45,06388224216166",7.71245598793029,Torino,"44,64580361530667","7,657256126403809",Savigliano,3.0,3,1,1750.5
2370,104098,"44,84060796910325",7.69794716835019,Carmagnola,"45,06751736195934","7,695318603515602",Torino,2.0,3,1,1250.5
2372,104122,"44,768733101383916",7.68021240234372,Racconigi,"45,05136556014377","7,680789077281929",Torino,5.0,1,1,2750.5
2373,104123,"45,07914194006709",7.68617227077493,Torino,"45,04888128296359","7,673260116577126",Torino,8.0,3,5,4250.5
2375,104134,"45,00113037397526",7.60013236999509,Beinasco,"45,026644946443625","7,637125396728493",Torino,9.0,1,2,5500.5
2376,104138,"45,06175060302182",7.5812388896943,Grugliasco,"45,06249895051297","7,662187957763649",Torino,11.0,3,1,7500.5
2377,104140,"45,118052001319015",7.38632812499997,Villar Dora,"45,06816902217932","7,69463195800779",Torino,7.0,3,1,3750.5
2378,104142,"45,04486216476478",7.67670214176178,Torino,"45,04647080562914","7,665513896942116",Torino,5.0,1,11,2750.5
2379,104147,"45,20450534600503",7.77767314910886,Volpiano,"45,080655215331376","7,683591985702492",Torino,15.0,1,1,15000.0
2380,104148,"45,06203099765973",7.64841213226327,Torino,"45,04168745078895","7,6748050689698175",Torino,4.0,3,5,2250.5
2381,104150,"45,06985337024458",7.68043041229248,Torino,"45,06433472856493","7,65841140747068",Torino,4.0,3,5,2250.5
2382,104153,"45,061790684324606",7.68568754196167,Torino,"45,063185064718105","7,660303115844727",Torino,8.0,3,5,4250.5
