,SEZCENS,NCIRCO,ZONASTAT,SUPERF,AREA_CENS,CODASC,P_TOT,MALE_TOT,FEM_TOT,age 0-9,age 10-24,age 25-39,age 40-64,age >65,male 0-9,male 10-24,male 25-39,male 40-64,male >65,P47,P48,P49,P50,P51,P52,P61,P62,P128,P130,P131,P135,P137,P138,ST1,ST3,ST4,ST5,ST9,ST10,ST11,ST12,ST13,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,INCOMEinco,home,work,eating,entertainment,recreation,shopping,travel,admin_chores,religious,health,police,education
3437,832,8,19,5733.66,80.0,8.0,182.0,99.0,83.0,15.0,22.0,43.0,78.0,34.0,9.0,11.0,23.0,39.0,17.0,38.0,62.0,44.0,21.0,8.0,0.0,88.0,3.0,67.0,11.0,9.0,10.0,76.0,18.0,31.0,13.0,15.0,3.0,19.0,6.0,0.0,6.0,0.0,99.0,182.0,57.0,16.0,15.0,8.0,2.0,1.0,6.0,5051.59,0.09000000000000001,0.1,0.0675,0.0675,0.135,0.40499999999999997,0.0,0.0,0.0,0.135,0.0,0.0
3438,850,8,19,11298.92,80.0,8.0,287.0,145.0,142.0,25.0,31.0,85.0,112.0,47.0,17.0,15.0,49.0,45.0,19.0,87.0,103.0,48.0,23.0,6.0,0.0,136.0,15.0,101.0,18.0,23.0,13.0,138.0,26.0,34.0,15.0,18.0,1.0,17.0,5.0,6.0,6.0,0.0,146.0,287.0,63.0,49.0,17.0,12.0,4.0,1.0,7.0,5051.59,0.19799999999999998,0.208,0.108,0.0,0.054,0.108,0.0,0.0,0.0,0.324,0.0,0.0
3439,861,8,19,13468.35,80.0,8.0,324.0,154.0,170.0,27.0,41.0,92.0,112.0,73.0,15.0,24.0,47.0,37.0,31.0,88.0,82.0,79.0,32.0,19.0,6.0,133.0,14.0,135.0,18.0,26.0,28.0,137.0,24.0,41.0,17.0,23.0,1.0,16.0,18.0,5.0,2.0,0.0,165.0,324.0,79.0,39.0,29.0,12.0,5.0,1.0,7.0,5051.59,0.09000000000000001,0.251875,0.30375,0.0,0.0,0.253125,0.0,0.0,0.0,0.10125,0.0,0.0
3440,865,8,19,6361.47,80.0,8.0,122.0,57.0,65.0,9.0,15.0,21.0,56.0,27.0,6.0,10.0,11.0,19.0,11.0,35.0,31.0,29.0,15.0,5.0,2.0,51.0,3.0,55.0,6.0,11.0,8.0,54.0,7.0,13.0,0.0,8.0,5.0,6.0,1.0,1.0,5.0,0.0,63.0,122.0,29.0,18.0,10.0,4.0,1.0,1.0,6.0,5051.59,0.09,0.09999999999999999,0.30374999999999996,0.0,0.0,0.50625,0.0,0.0,0.0,0.0,0.0,0.0
3441,869,8,19,13211.93,80.0,8.0,321.0,153.0,168.0,23.0,34.0,80.0,133.0,69.0,14.0,15.0,47.0,49.0,28.0,79.0,96.0,79.0,35.0,11.0,2.0,130.0,13.0,142.0,28.0,19.0,15.0,126.0,26.0,68.0,28.0,34.0,6.0,40.0,11.0,14.0,3.0,0.0,162.0,321.0,70.0,44.0,33.0,12.0,2.0,1.0,6.0,5051.59,0.12521739130434784,0.13521739130434782,0.38739130434782604,0.0,0.07043478260869565,0.1408695652173913,0.035217391304347825,0.035217391304347825,0.0,0.07043478260869565,0.0,0.0
3442,880,8,19,5022.48,80.0,8.0,186.0,94.0,92.0,17.0,17.0,47.0,80.0,36.0,10.0,10.0,26.0,32.0,16.0,54.0,72.0,32.0,8.0,7.0,1.0,85.0,3.0,76.0,11.0,12.0,7.0,89.0,10.0,18.0,8.0,8.0,2.0,6.0,6.0,6.0,0.0,0.0,100.0,186.0,50.0,23.0,20.0,6.0,0.0,1.0,6.0,5051.59,0.09,0.09999999999999999,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.40499999999999997,0.0,0.0
3443,884,8,20,11471.94,80.0,8.0,354.0,171.0,183.0,21.0,50.0,88.0,157.0,53.0,14.0,23.0,44.0,64.0,26.0,82.0,95.0,95.0,51.0,10.0,6.0,164.0,18.0,128.0,27.0,23.0,12.0,164.0,24.0,64.0,23.0,38.0,3.0,28.0,13.0,20.0,3.0,0.0,192.0,354.0,102.0,43.0,30.0,12.0,3.0,2.0,13.0,5415.24,0.18,0.28,0.0,0.0,0.09,0.36,0.0,0.0,0.0,0.09,0.0,0.0
3444,889,8,20,16531.48,80.0,8.0,10.0,6.0,4.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5415.24,0.09000000000000001,0.23500000000000001,0.0,0.135,0.0,0.40499999999999997,0.0,0.0,0.135,0.0,0.0,0.0
3445,905,8,20,6941.26,78.0,8.0,215.0,104.0,111.0,20.0,26.0,46.0,87.0,45.0,14.0,13.0,24.0,35.0,18.0,43.0,69.0,51.0,29.0,9.0,0.0,99.0,5.0,78.0,17.0,6.0,9.0,91.0,11.0,49.0,24.0,21.0,4.0,37.0,1.0,0.0,11.0,0.0,107.0,215.0,49.0,26.0,20.0,9.0,1.0,2.0,13.0,5415.24,0.13764705882352943,0.29058823529411765,0.14294117647058824,0.0,0.04764705882352941,0.19058823529411764,0.09529411764705882,0.0,0.0,0.09529411764705882,0.0,0.0
3446,197,1,05,6380.7,15.0,1.0,75.0,34.0,41.0,7.0,8.0,7.0,38.0,22.0,4.0,3.0,3.0,16.0,8.0,28.0,24.0,10.0,6.0,3.0,0.0,33.0,0.0,30.0,3.0,3.0,3.0,34.0,1.0,8.0,4.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,38.0,75.0,16.0,14.0,4.0,2.0,1.0,1.0,6.0,5338.67,0.09000000000000001,0.562857142857143,0.0,0.0,0.0,0.11571428571428573,0.0,0.11571428571428573,0.0,0.11571428571428573,0.0,0.0
3447,210,1,05,7570.43,15.0,1.0,93.0,42.0,51.0,9.0,6.0,17.0,45.0,24.0,1.0,3.0,9.0,17.0,12.0,32.0,29.0,13.0,8.0,6.0,0.0,49.0,1.0,31.0,6.0,3.0,0.0,52.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,50.0,93.0,25.0,15.0,4.0,4.0,2.0,0.0,0.0,5338.67,0.09,0.22789473684210523,0.17052631578947366,0.0,0.042631578947368416,0.2131578947368421,0.0,0.0,0.0,0.2557894736842105,0.0,0.0
3448,212,1,06,13045.98,18.0,1.0,416.0,183.0,233.0,17.0,43.0,56.0,193.0,151.0,9.0,26.0,28.0,61.0,59.0,61.0,121.0,121.0,77.0,19.0,7.0,121.0,22.0,240.0,34.0,26.0,32.0,122.0,14.0,38.0,11.0,21.0,6.0,7.0,30.0,1.0,0.0,0.0,222.0,416.0,104.0,69.0,30.0,12.0,6.0,1.0,6.0,4993.93,0.16593750000000002,0.1,0.2784375,0.0,0.151875,0.2025,0.0253125,0.0,0.0,0.0759375,0.0,0.0
3449,227,1,06,9538.43,18.0,1.0,271.0,123.0,148.0,13.0,24.0,66.0,119.0,63.0,5.0,12.0,26.0,52.0,28.0,81.0,82.0,45.0,45.0,7.0,2.0,130.0,6.0,105.0,13.0,14.0,12.0,117.0,10.0,27.0,9.0,15.0,3.0,14.0,5.0,8.0,0.0,0.0,161.0,271.0,93.0,39.0,19.0,8.0,1.0,1.0,6.0,4993.93,0.1523076923076923,0.10000000000000002,0.18692307692307691,0.12461538461538461,0.06230769230769231,0.31153846153846154,0.0,0.06230769230769231,0.0,0.0,0.0,0.0
3450,228,1,06,7580.27,18.0,1.0,175.0,79.0,96.0,8.0,21.0,46.0,79.0,32.0,8.0,9.0,22.0,27.0,13.0,61.0,57.0,25.0,21.0,4.0,0.0,91.0,5.0,65.0,11.0,14.0,6.0,89.0,14.0,8.0,3.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,100.0,175.0,56.0,23.0,13.0,6.0,2.0,0.0,0.0,4993.93,0.14785714285714285,0.1,0.3471428571428572,0.057857142857142864,0.057857142857142864,0.1735714285714286,0.0,0.0,0.0,0.11571428571428573,0.0,0.0
3451,239,1,06,15785.08,18.0,1.0,213.0,93.0,120.0,28.0,26.0,37.0,83.0,51.0,15.0,11.0,15.0,33.0,19.0,82.0,52.0,33.0,14.0,11.0,2.0,94.0,3.0,81.0,17.0,17.0,11.0,98.0,11.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,104.0,213.0,50.0,21.0,15.0,15.0,2.0,1.0,6.0,4993.93,0.09,0.09999999999999999,0.0,0.40499999999999997,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.0
3452,244,1,07,7224.05,18.0,1.0,130.0,61.0,69.0,17.0,17.0,23.0,59.0,20.0,9.0,10.0,12.0,23.0,7.0,46.0,34.0,18.0,11.0,11.0,1.0,66.0,3.0,37.0,3.0,10.0,6.0,61.0,6.0,28.0,8.0,16.0,4.0,5.0,10.0,8.0,5.0,0.0,62.0,125.0,33.0,9.0,8.0,10.0,2.0,0.0,0.0,6162.1,0.09,0.09999999999999999,0.6074999999999999,0.0,0.0,0.10124999999999999,0.10124999999999999,0.0,0.0,0.0,0.0,0.0
3453,253,1,07,15044.68,18.0,1.0,150.0,71.0,79.0,15.0,11.0,35.0,67.0,34.0,9.0,5.0,14.0,29.0,14.0,53.0,46.0,27.0,7.0,5.0,2.0,75.0,1.0,58.0,9.0,11.0,7.0,78.0,8.0,14.0,8.0,5.0,1.0,5.0,3.0,6.0,0.0,0.0,85.0,150.0,43.0,27.0,9.0,4.0,2.0,0.0,0.0,6162.1,0.09000000000000001,0.1,0.20249999999999999,0.0675,0.0675,0.40499999999999997,0.0,0.0,0.0,0.0675,0.0,0.0
3454,272,1,08,3737.59,15.0,1.0,29.0,13.0,16.0,3.0,4.0,5.0,15.0,6.0,1.0,2.0,3.0,4.0,3.0,13.0,7.0,4.0,2.0,2.0,0.0,13.0,0.0,11.0,1.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,5484.39,0.36,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399999999999999,0.0,0.0
3455,276,1,08,5153.67,17.0,1.0,42.0,19.0,23.0,3.0,11.0,4.0,20.0,7.0,2.0,6.0,0.0,8.0,3.0,12.0,17.0,9.0,1.0,3.0,0.0,20.0,0.0,18.0,4.0,9.0,0.0,22.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,42.0,7.0,5.0,4.0,2.0,1.0,0.0,0.0,5484.39,0.18,0.37,0.27,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0
3456,277,1,08,9071.16,15.0,1.0,130.0,61.0,69.0,11.0,24.0,20.0,49.0,33.0,4.0,13.0,9.0,21.0,14.0,49.0,38.0,20.0,11.0,5.0,0.0,56.0,3.0,51.0,11.0,13.0,0.0,68.0,4.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,55.0,130.0,21.0,11.0,9.0,10.0,4.0,0.0,0.0,5484.39,0.09000000000000001,0.26875000000000004,0.16875,0.0,0.10124999999999999,0.16875,0.03375,0.03375,0.0,0.135,0.0,0.0
3457,283,1,08,3658.21,15.0,1.0,64.0,26.0,38.0,9.0,7.0,15.0,24.0,12.0,3.0,2.0,5.0,11.0,5.0,29.0,18.0,4.0,1.0,6.0,0.0,31.0,0.0,22.0,3.0,6.0,1.0,32.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,29.0,64.0,10.0,10.0,4.0,3.0,2.0,0.0,0.0,5484.39,0.09000000000000001,0.64,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.135,0.0,0.0
3458,291,1,08,6108.11,15.0,1.0,72.0,32.0,40.0,2.0,8.0,7.0,40.0,18.0,1.0,6.0,2.0,19.0,4.0,24.0,27.0,16.0,3.0,2.0,0.0,35.0,0.0,32.0,9.0,4.0,4.0,36.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,42.0,72.0,21.0,14.0,5.0,2.0,0.0,0.0,0.0,5484.39,0.09,0.47384615384615386,0.06230769230769231,0.031153846153846153,0.0,0.06230769230769231,0.031153846153846153,0.0,0.0,0.24923076923076923,0.0,0.0
3459,296,1,08,6762.02,15.0,1.0,94.0,41.0,53.0,8.0,15.0,20.0,36.0,18.0,3.0,8.0,7.0,16.0,7.0,37.0,30.0,12.0,7.0,1.0,0.0,38.0,6.0,37.0,3.0,13.0,3.0,40.0,6.0,13.0,6.0,7.0,0.0,4.0,1.0,0.0,8.0,0.0,41.0,94.0,9.0,17.0,9.0,6.0,0.0,0.0,0.0,5484.39,0.1305,0.16075,0.0,0.6074999999999999,0.0,0.0,0.0,0.0,0.0,0.10125000000000002,0.0,0.0
3460,297,1,08,9677.51,15.0,1.0,82.0,38.0,44.0,7.0,13.0,7.0,40.0,21.0,3.0,7.0,4.0,13.0,11.0,33.0,28.0,8.0,5.0,4.0,0.0,34.0,2.0,32.0,9.0,6.0,5.0,35.0,6.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,82.0,14.0,16.0,5.0,4.0,1.0,0.0,0.0,5484.39,0.2057142857142857,0.21571428571428572,0.23142857142857146,0.0,0.11571428571428573,0.11571428571428573,0.0,0.11571428571428573,0.0,0.0,0.0,0.0
3461,303,1,08,7718.67,17.0,1.0,71.0,34.0,37.0,7.0,10.0,8.0,32.0,17.0,3.0,6.0,3.0,15.0,7.0,24.0,21.0,6.0,11.0,8.0,0.0,32.0,1.0,26.0,2.0,4.0,2.0,38.0,4.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,34.0,71.0,14.0,8.0,8.0,3.0,1.0,0.0,0.0,5484.39,0.1575,0.5725,0.0675,0.0,0.0675,0.0,0.0,0.135,0.0,0.0,0.0,0.0
3462,315,1,08,17401.03,15.0,1.0,173.0,77.0,96.0,18.0,20.0,38.0,76.0,32.0,4.0,7.0,19.0,26.0,21.0,75.0,49.0,20.0,9.0,7.0,1.0,96.0,3.0,54.0,5.0,15.0,2.0,84.0,14.0,12.0,5.0,7.0,0.0,6.0,0.0,6.0,0.0,0.0,92.0,173.0,49.0,15.0,20.0,7.0,0.0,1.0,6.0,5484.39,0.08999999999999998,0.26199999999999996,0.135,0.0,0.108,0.054,0.027,0.189,0.0,0.135,0.0,0.0
3463,318,8,09,5582.95,81.0,8.0,70.0,37.0,33.0,11.0,8.0,20.0,27.0,8.0,6.0,4.0,11.0,12.0,4.0,16.0,22.0,17.0,4.0,1.0,0.0,35.0,4.0,15.0,5.0,2.0,4.0,33.0,2.0,44.0,20.0,22.0,2.0,42.0,0.0,1.0,1.0,0.0,31.0,70.0,14.0,7.0,4.0,2.0,3.0,1.0,7.0,5061.799999999998,0.252,0.09999999999999999,0.162,0.0,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0
3464,319,8,09,6881.99,81.0,8.0,172.0,80.0,92.0,18.0,15.0,42.0,72.0,32.0,11.0,6.0,17.0,31.0,15.0,49.0,50.0,39.0,12.0,6.0,0.0,88.0,8.0,54.0,8.0,10.0,5.0,82.0,13.0,38.0,14.0,22.0,2.0,16.0,14.0,8.0,0.0,0.0,98.0,172.0,55.0,21.0,13.0,9.0,0.0,0.0,0.0,5061.799999999998,0.27,0.1,0.36,0.0,0.09,0.0,0.0,0.0,0.0,0.18,0.0,0.0
3465,331,8,09,11664.39,81.0,8.0,208.0,100.0,108.0,20.0,26.0,41.0,85.0,55.0,13.0,16.0,22.0,27.0,22.0,78.0,67.0,26.0,17.0,12.0,0.0,100.0,2.0,81.0,18.0,19.0,6.0,103.0,14.0,16.0,6.0,9.0,1.0,11.0,0.0,4.0,1.0,0.0,100.0,204.0,39.0,32.0,17.0,10.0,2.0,0.0,0.0,5061.799999999998,0.14785714285714285,0.21571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6364285714285715,0.0,0.0
3466,349,8,09,8379.27,81.0,8.0,317.0,148.0,169.0,30.0,31.0,82.0,124.0,67.0,15.0,15.0,43.0,51.0,24.0,74.0,82.0,78.0,41.0,23.0,3.0,145.0,16.0,108.0,16.0,14.0,14.0,147.0,18.0,74.0,25.0,38.0,11.0,30.0,5.0,23.0,16.0,0.0,169.0,317.0,92.0,35.0,23.0,12.0,5.0,2.0,13.0,5061.799999999998,0.14785714285714285,0.15785714285714286,0.23142857142857146,0.057857142857142864,0.0,0.2892857142857143,0.0,0.0,0.057857142857142864,0.057857142857142864,0.0,0.0
3467,362,8,09bis,231476.29,81.0,8.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4713.25,0.09000000000000001,0.09999999999999999,0.16676470588235293,0.4288235294117647,0.04764705882352941,0.0,0.16676470588235293,0.0,0.0,0.0,0.0,0.0
3468,367,1,10,5890.21,14.0,1.0,66.0,26.0,40.0,11.0,2.0,10.0,33.0,13.0,5.0,0.0,6.0,11.0,4.0,21.0,23.0,8.0,2.0,4.0,0.0,35.0,1.0,18.0,1.0,1.0,2.0,32.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,66.0,25.0,4.0,3.0,6.0,0.0,0.0,0.0,5736.54,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
3469,372,1,10,4808.48,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5736.54,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0
3470,378,1,10,6394.15,14.0,1.0,146.0,76.0,70.0,10.0,16.0,34.0,65.0,32.0,4.0,12.0,18.0,31.0,11.0,37.0,37.0,31.0,13.0,18.0,2.0,65.0,5.0,63.0,10.0,8.0,21.0,63.0,8.0,37.0,12.0,21.0,4.0,6.0,12.0,1.0,18.0,0.0,86.0,146.0,55.0,13.0,10.0,5.0,3.0,0.0,0.0,5736.54,0.09000000000000001,0.21571428571428572,0.0,0.0,0.23142857142857146,0.3471428571428572,0.0,0.0,0.0,0.11571428571428573,0.0,0.0
3471,380,1,10,5033.23,14.0,1.0,43.0,19.0,24.0,0.0,8.0,9.0,20.0,8.0,0.0,1.0,5.0,9.0,4.0,22.0,11.0,9.0,0.0,1.0,0.0,21.0,0.0,21.0,1.0,9.0,1.0,27.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,25.0,43.0,14.0,6.0,4.0,0.0,1.0,0.0,0.0,5736.54,0.18,0.1,0.18,0.09,0.27,0.09,0.0,0.09,0.0,0.0,0.0,0.0
3472,397,1,10,7258.07,14.0,1.0,249.0,126.0,123.0,18.0,21.0,58.0,117.0,55.0,9.0,10.0,33.0,48.0,26.0,64.0,78.0,44.0,36.0,13.0,1.0,121.0,4.0,97.0,13.0,10.0,14.0,117.0,14.0,29.0,12.0,16.0,1.0,17.0,3.0,5.0,4.0,0.0,147.0,249.0,88.0,33.0,13.0,10.0,2.0,1.0,6.0,5736.54,0.09000000000000001,0.1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,408,7,11,8168.16,71.0,7.0,122.0,57.0,65.0,16.0,10.0,33.0,48.0,22.0,4.0,8.0,14.0,24.0,7.0,27.0,30.0,32.0,13.0,6.0,0.0,47.0,5.0,50.0,8.0,3.0,11.0,41.0,3.0,34.0,10.0,22.0,2.0,23.0,6.0,4.0,1.0,0.0,58.0,122.0,26.0,12.0,11.0,7.0,1.0,1.0,6.0,4606.06,0.36,0.09999999999999999,0.26999999999999996,0.0,0.13499999999999998,0.0,0.13499999999999998,0.0,0.0,0.0,0.0,0.0
3474,410,7,11,8447.42,71.0,7.0,95.0,45.0,50.0,8.0,10.0,10.0,48.0,23.0,6.0,5.0,3.0,20.0,11.0,9.0,21.0,30.0,21.0,10.0,0.0,30.0,1.0,54.0,12.0,6.0,10.0,34.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,48.0,95.0,23.0,12.0,6.0,6.0,0.0,1.0,6.0,4606.06,0.09,0.1,0.54,0.0,0.0,0.18,0.0,0.09,0.0,0.0,0.0,0.0
3475,430,7,11,22819.36,71.0,7.0,439.0,212.0,227.0,28.0,65.0,82.0,198.0,93.0,11.0,32.0,43.0,80.0,46.0,129.0,142.0,88.0,42.0,17.0,3.0,184.0,15.0,186.0,25.0,35.0,23.0,207.0,22.0,69.0,35.0,27.0,7.0,40.0,14.0,2.0,13.0,0.0,211.0,439.0,86.0,63.0,30.0,25.0,6.0,1.0,7.0,4606.06,0.11892857142857143,0.15785714285714286,0.15910714285714286,0.014464285714285716,0.014464285714285716,0.1880357142857143,0.04339285714285715,0.0867857142857143,0.0,0.21696428571428572,0.0,0.0
3476,432,7,11,12350.47,71.0,7.0,295.0,140.0,155.0,21.0,18.0,66.0,126.0,82.0,9.0,10.0,33.0,48.0,40.0,57.0,100.0,62.0,51.0,9.0,0.0,134.0,7.0,125.0,12.0,8.0,17.0,126.0,14.0,10.0,3.0,7.0,0.0,7.0,1.0,1.0,1.0,0.0,152.0,295.0,65.0,49.0,24.0,10.0,4.0,0.0,0.0,4606.06,0.16363636363636364,0.24727272727272726,0.14727272727272728,0.0,0.14727272727272728,0.22090909090909092,0.0,0.0,0.0,0.07363636363636364,0.0,0.0
3477,433,7,11,9045.18,71.0,7.0,220.0,101.0,119.0,19.0,20.0,53.0,86.0,58.0,13.0,10.0,25.0,30.0,23.0,51.0,72.0,48.0,26.0,13.0,0.0,93.0,13.0,85.0,14.0,10.0,6.0,90.0,11.0,12.0,3.0,8.0,1.0,5.0,4.0,3.0,0.0,0.0,117.0,220.0,53.0,36.0,17.0,11.0,0.0,0.0,0.0,4606.06,0.19125,0.1,0.10125,0.0,0.405,0.10125,0.0,0.0,0.0,0.10125,0.0,0.0
3478,435,7,11,9493.72,71.0,7.0,329.0,152.0,177.0,17.0,32.0,88.0,118.0,89.0,10.0,17.0,42.0,48.0,35.0,59.0,91.0,88.0,60.0,20.0,2.0,147.0,11.0,136.0,25.0,8.0,22.0,119.0,25.0,35.0,12.0,19.0,4.0,19.0,11.0,4.0,1.0,0.0,188.0,329.0,98.0,56.0,21.0,9.0,4.0,0.0,0.0,4606.06,0.08999999999999998,0.208,0.378,0.0,0.0,0.216,0.0,0.0,0.0,0.108,0.0,0.0
3479,437,7,11,13260.02,71.0,7.0,314.0,138.0,176.0,17.0,33.0,57.0,130.0,89.0,6.0,22.0,26.0,54.0,30.0,72.0,95.0,80.0,40.0,16.0,0.0,138.0,8.0,143.0,17.0,20.0,10.0,144.0,14.0,17.0,8.0,8.0,1.0,5.0,7.0,3.0,2.0,0.0,175.0,314.0,85.0,55.0,24.0,10.0,0.0,1.0,7.0,4606.06,0.09000000000000001,0.14049999999999999,0.1215,0.0,0.081,0.324,0.0,0.0405,0.0,0.2025,0.0,0.0
3480,440,7,11,4512.18,71.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.06,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
3481,446,7,11,18949.52,71.0,7.0,483.0,223.0,260.0,35.0,44.0,111.0,219.0,103.0,13.0,27.0,51.0,93.0,39.0,134.0,138.0,96.0,55.0,29.0,6.0,248.0,20.0,164.0,22.0,24.0,20.0,219.0,42.0,56.0,18.0,33.0,5.0,20.0,19.0,8.0,9.0,0.0,271.0,483.0,147.0,67.0,32.0,20.0,4.0,1.0,6.0,4606.06,0.17099999999999999,0.181,0.216,0.054,0.081,0.162,0.0,0.0,0.0,0.135,0.0,0.0
3482,468,7,12,56131.95,66.0,7.0,21.0,9.0,12.0,0.0,0.0,10.0,9.0,2.0,0.0,0.0,4.0,3.0,2.0,6.0,10.0,3.0,1.0,1.0,0.0,17.0,0.0,4.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4664.280000000002,0.1386,0.09999999999999999,0.09720000000000001,0.5912999999999999,0.0,0.0729,0.0,0.0,0.0,0.0,0.0,0.0
3483,1,1,01,13908.09,17.0,1.0,311.0,127.0,184.0,24.0,24.0,84.0,119.0,81.0,14.0,8.0,43.0,50.0,12.0,64.0,56.0,79.0,68.0,20.0,6.0,107.0,14.0,151.0,26.0,8.0,34.0,90.0,17.0,117.0,45.0,61.0,11.0,21.0,28.0,10.0,58.0,0.0,135.0,247.0,80.0,25.0,16.0,7.0,5.0,2.0,16.0,5416.55,0.09,0.10000000000000002,0.43615384615384617,0.06230769230769231,0.06230769230769231,0.18692307692307691,0.0,0.0,0.0,0.06230769230769231,0.0,0.0
3484,7,1,01,3928.77,17.0,1.0,68.0,32.0,36.0,4.0,7.0,6.0,38.0,20.0,2.0,4.0,3.0,13.0,10.0,14.0,8.0,22.0,15.0,5.0,2.0,18.0,9.0,32.0,6.0,4.0,5.0,21.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,68.0,13.0,13.0,6.0,0.0,1.0,1.0,6.0,5416.55,0.09000000000000001,0.09999999999999999,0.243,0.0,0.243,0.081,0.0,0.162,0.0,0.081,0.0,0.0
3485,15,1,01,7088.68,17.0,1.0,103.0,53.0,50.0,11.0,7.0,33.0,42.0,14.0,5.0,4.0,18.0,21.0,5.0,40.0,23.0,20.0,7.0,4.0,0.0,51.0,4.0,33.0,9.0,2.0,11.0,53.0,4.0,8.0,4.0,4.0,0.0,1.0,2.0,0.0,5.0,0.0,53.0,103.0,20.0,21.0,8.0,3.0,1.0,0.0,0.0,5416.55,0.09000000000000001,0.1,0.1735714285714286,0.057857142857142864,0.11571428571428573,0.11571428571428573,0.0,0.1735714285714286,0.057857142857142864,0.11571428571428573,0.0,0.0
3486,23,1,01,6453.71,17.0,1.0,70.0,35.0,35.0,5.0,6.0,24.0,25.0,13.0,2.0,3.0,11.0,12.0,7.0,30.0,11.0,10.0,7.0,6.0,3.0,39.0,0.0,21.0,5.0,2.0,4.0,28.0,6.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,70.0,19.0,10.0,6.0,2.0,1.0,0.0,0.0,5416.55,0.16363636363636364,0.17363636363636362,0.14727272727272728,0.07363636363636364,0.0,0.07363636363636364,0.0,0.36818181818181817,0.0,0.0,0.0,0.0
